"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:46:28:68",,,"阿部航斗",,,,"キャッチ"
="0:46:33:05","ポゼッションエンド",,,,,,
="0:46:33:05","相手チーム",,,,,,
="0:46:49:84","ポゼッションスタート",,,,,,
="0:46:49:84","相手チーム",,,,,,
="0:47:00:85","ポゼッションエンド",,,,,,
="0:47:00:85","相手チーム",,,,,,
="0:47:02:05","ポゼッションスタート",,,,,,
="0:47:02:05","筑波大学",,,,,,
="0:47:02:82",,,"犬飼翔洋","枠外シュート",,,
="0:47:11:56",,,"高嶺朋樹",,"インターセプト",,
="0:47:35:22","相手チーム","スローイン",,,,,
="0:47:38:05","ポゼッションエンド",,,,,,
="0:47:38:05","筑波大学",,,,,,
="0:47:48:13",,,"山原怜音",,"カット",,
="0:47:54:54",,,"山原怜音","ドリブル",,,
="0:48:00:34","ポゼッションスタート",,,,,,
="0:48:00:34","筑波大学",,,,,,
="0:48:01:08",,,"井川空","ドリブル",,,
="0:48:11:05","相手チーム","GK",,,,,
="0:48:13:32","ポゼッションエンド",,,,,,
="0:48:13:32","筑波大学",,,,,,
="0:48:22:00",,,"山川哲史",,"ブロック",,
="0:48:37:85","ポゼッションスタート",,,,,,
="0:48:37:85","相手チーム",,,,,,
="0:48:38:78",,,"三笘薫",,"カット",,
="0:48:43:59",,,"三笘薫","ドリブル",,,
="0:48:43:85","ポゼッションエンド",,,,,,
="0:48:43:85","相手チーム",,,,,,
="0:48:45:22","ポゼッションスタート",,,,,,
="0:48:45:22","筑波大学",,,,,,
="0:48:53:60",,,"犬飼翔洋","枠外シュート",,,
="0:48:59:00","ポゼッションエンド",,,,,,
="0:48:59:00","筑波大学",,,,,,
