"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:38:19:59","相手チーム",,,,,,
="0:38:27:97","ポゼッションエンド",,,,,,
="0:38:27:97","相手チーム",,,,,,
="0:38:34:51",,"GK","阿部航斗",,,,
="0:39:04:34","ポゼッションスタート",,,,,,
="0:39:04:34","相手チーム",,,,,,
="0:39:14:55",,,"阿部航斗",,"被枠内シュート",,"セービング"
="0:39:20:42","失点",,,,"被枠内シュート",,
="0:39:20:52","ポゼッションエンド",,,,,,
="0:39:20:52","相手チーム",,,,,,
="0:39:56:32","ポゼッションスタート",,,,,,
="0:39:56:32","筑波大学",,,,,,
="0:40:20:18",,,"角田涼太郎","ドリブル",,,
="0:40:23:69",,,"渡邊陽","ドリブル",,,
="0:40:29:82",,,"山原怜音","クロス",,,
="0:40:49:61",,,"渡邊陽","ドリブル",,,
="0:40:52:41","ポゼッションエンド",,,,,,
="0:40:52:41","筑波大学",,,,,,
="0:40:53:25","ポゼッションスタート",,,,,,
="0:40:53:25","相手チーム",,,,,,
="0:41:07:10","ポゼッションエンド",,,,,,
="0:41:07:10","相手チーム",,,,,,
="0:41:12:33","ポゼッションスタート",,,,,,
="0:41:12:33","筑波大学",,,,,,
="0:41:13:44",,,"山原怜音","ドリブル",,,
="0:41:15:77",,,"阿部航斗",,"クリア",,
="0:41:24:41","ポゼッションエンド",,,,,,
="0:41:24:41","筑波大学",,,,,,
="0:41:25:11","ポゼッションスタート",,,,,,
="0:41:25:11","相手チーム",,,,,,
="0:42:09:06","ポゼッションエンド",,,,,,
="0:42:09:06","相手チーム",,,,,,
="0:42:17:47","ポゼッションスタート",,,,,,
="0:42:17:47","筑波大学",,,,,,
="0:42:18:17",,"GK","阿部航斗",,,,
="0:42:42:42","ポゼッションエンド",,,,,,
="0:42:42:42","筑波大学",,,,,,
="0:42:44:33","ポゼッションスタート",,,,,,
="0:42:44:33","相手チーム",,,,,,
="0:43:05:75",,,"山川哲史",,"ブロック",,
="0:43:05:98","ポゼッションエンド",,,,,,
="0:43:05:98","相手チーム",,,,,,
="0:43:07:55","ポゼッションスタート",,,,,,
="0:43:07:55","筑波大学",,,,,,
="0:43:12:42",,,"三浦雅人","ドリブル",,,
="0:43:16:16","ポゼッションエンド",,,,,,
="0:43:16:16","筑波大学",,,,,,
="0:43:17:49",,,"山川哲史",,"シュートブロック",,
="0:43:17:99","ポゼッションスタート",,,,,,
="0:43:17:99","相手チーム",,,,,,
="0:43:23:47","ポゼッションエンド",,,,,,
="0:43:23:47","相手チーム",,,,,,
="0:43:27:54","相手チーム","CK",,,,,
="0:44:25:89",,,"阿部航斗",,,,"セービング"
="0:44:43:01",,,"高嶺朋樹",,"インターセプト",,
="0:44:47:25","ポゼッションスタート",,,,,,
="0:44:47:25","筑波大学",,,,,,
="0:44:52:62",,,"山川哲史","ドリブル",,,
="0:45:01:33","ポゼッションエンド",,,,,,
="0:45:01:33","筑波大学",,,,,,
="0:45:03:60","相手チーム","スローイン",,,,,
="0:45:29:59","相手チーム","スローイン",,,,,
="0:45:37:13",,"スローイン","井川空",,,,
="0:45:49:44",,,"岩本翔","ドリブル",,,
="0:45:51:78","ポゼッションスタート",,,,,,
="0:45:51:78","筑波大学",,,,,,
="0:45:57:75",,,"山原怜音","ドリブル",,,
="0:46:02:86","ポゼッションエンド",,,,,,
="0:46:02:86","筑波大学",,,,,,
